ID;Filename;Link;Catalog;Title;Date;Creator;Contributor;Publisher;Width;Height;Scale;Shelfmark;;Remarks;Questions
1874/351908;0222680003.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351908;http://hdl.handle.net/1874/351908;Kaart van den loop der rivieren de Rhijn, de Maas, de Waal, de Merwede, de Lek, en de Linge, waarop alle door die rivieren veroorzaakte belangrijke dijkbreuken, alsmede de zich in dezelve vast gezet hebbende ijsdammen, sedert de XV eeuw, met het jaartal zijn aangeduid;1845;door D.J. Glimmerveen, landmeter ... ; steendruk van C. Bonneau de Lapotterie.;Gorinchem : Noorduyn;650;530;Schaal [ca. 1:120.000];KAART: Ackersdijck 61 (Dk26-6);;Afmeting per blad. Gemonteerde afmeting niet in Aleph.;
1874/350588;0214030001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350588;http://hdl.handle.net/1874/350588;Corectissima nec non novissima dominii et provinciae Groningae et Omlandiae tabula;1730;accurate delineata, distincte divisa et in lucem edita per Fredericum de Witt.;;Amstelodami : ex officina J. Covens et C. Mortier;580;490;Schaal: [ca. 1:140.000];KAART: Ackersdijck 62-2 (Dk26-6);;;
1874/350619;0222700001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-350619;http://hdl.handle.net/1874/350619;Kaart der provincie Groningen;1838;gegrav. door Hs. en Dl. Veelwaard junior.;;Amsterdam : Mortier, Covens en zoon;340;370;Schaal [ca. 1:230.000];KAART: Ackersdijck 64 (Dk26-6);;;
1874/351082;0222710001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351082;http://hdl.handle.net/1874/351082;Kaart van Groningen en Drenthe;1835;volgens de nieuwste en naauwkeurigste stukken zamengesteld en in het koper gebragt door Dl. Veelwaard, Junior.;;Te Haarlem : bij de Erven F. Bohn;210;260;Schaal [ca. 1:500.000];KAART: Ackersdijck 65 (Dk26-6);;;
1874/351070;0214890001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351070;http://hdl.handle.net/1874/351070;Dominii Frisiae tabula, inter Flevum et Lavicam;1680;auctore B. Schotano à Sterringa.;;[Amsterdam] : ex Officina Nicolai Visscher;560;470;Schaal [ca. 1:300.000];Kaart: Ackersdijck 66;;;
1874/351083;0222720001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351083;http://hdl.handle.net/1874/351083;Frisiae Dominium vernacule Friesland, verdeeld in de hoofd-deelen van Oostergoo, Westergoo en Sevenwolden, als ook der XI steden zynde noch onderscheiden de XXX Grietenijen;1718;naar de nieuwste afmetingen getekend en uitg. door François Halma, te Leeuwarden.;;[Leeuwarden : Fran;590;520;Schaal [ca. 1:130.000];KAART: Ackersdijck 67 (Dk26-6);;;
1874/351084;0222730001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351084;http://hdl.handle.net/1874/351084;Tabula Comitatus Frisiae;1750;auctore B. Schotano á Sterringa ; in lucem edita a Frederico de Wit Amstelodami.;[Amsterdam] : ex officina J. C;550;460;Schaal [ca. 1:165.000];KAART: Ackersdijck 68 (Dk26-6);;;
1874/351085;0222740001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351085;http://hdl.handle.net/1874/351085;Kaart der Provincie Friesland : afgedeeld in 32 grietenijen;1837;gegraveerd door Dl. Veelwaard Junior.;;Te Amsterdam : bij Mortier, Covens en Zoon;340;360;Schaal [ca. 1:240.000];KAART: Ackersdijck 69 (Dk26-6);;;
1874/351086;0222750001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351086;http://hdl.handle.net/1874/351086;Kaart voorstellende de ligging der eigendommen van de Maatschappij van weldadigheid.;1842;;;[S.l.] : [s.n.];340;550;Schaal van 1 tot 115.200.;KAART: Ackersdijck 71-1 (Dk26-7);;;
1874/351087;0222760001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351087;http://hdl.handle.net/1874/351087;"Transisalania Provincia ; vulgo Over-yssel";1640;auctor. N. ten-Have. Sch. Zwol. Conrect.;;[Amsterdam] : C.J. Visscher excudit;560;440;Schaal [ca. 1:180.000];KAART: Ackersdijck 72 (Dk26-7);;;
1874/351088;0222770001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351088;http://hdl.handle.net/1874/351088;Transisalania Provincia vulgo Over-Yssel;1730;auctore N. ten Have ; emendata a F. de Wit.;'t Amsterdam : by I. Covens et C. Mortier;540;460;Schaal [ca. 1:200.000];KAART: Ackersdijck 73 (Dk26-7);;;
1874/351071;0215620001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351071;http://hdl.handle.net/1874/351071;Transisalania Provincia, vulgo Over-IJssel;1740;auct. N. ten Have ; emendata a R. & J. Ottens.;Amstelodami, : ;550;440;Schaal [ca. 1:190.000];KAART: Ackersdijck 74;;;
1874/351089;0222780001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351089;http://hdl.handle.net/1874/351089;Kaart van de provincie Overijssel, tevens aanwijzende den onderlingen afstand der gemeenten, en derzelver indeeling in regterlijke arrondissementen en kantons;1838;D. van Schreven fecit.;;Zwolle : Boelens;360;370;Schaal [ca. 1:300.000].;KAART: Ackersdijck 75 (Dk26-7);;;
1874/351090;0222790001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351090;http://hdl.handle.net/1874/351090;Kaart der Provincie Overijssel, afgedeeld in III administratieve kwartieren;1838;gegraveerd door Hs. en Dl. Veelwaard Junior.;;"Te Amsterdam : bij Mortier, Covens &amp; Zoon";420;380;Schaal [ca. 1:240.000];KAART: Ackersdijck 76 (Dk26-7);;;
1874/351091;0222800001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351091;http://hdl.handle.net/1874/351091;Ducatus Geldriae et Zutphaniae comitatus;1750;per Nicolaum Visscher.;;[Amsterdam] : nunc apud P. Schenk Junior;560;460;Schaal [ca. 1:305.000];KAART: Ackersdijck 77 (Dk26-7);;;
1874/351072;0216030001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351072;http://hdl.handle.net/1874/351072;Tetrachia ducatus Geldriae Neomagensis.;1760;;;"Amstelodami : apud I. Covens &amp; C. Mortier";560;450;Schaal [ca. 1:150.000];KAART: Ackersdijck 78 (Dk26-7);;;
1874/351092;0222810001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351092;http://hdl.handle.net/1874/351092;Ducatus Geldriae, et Comitatus Zutphaniae, tabula;1750;auctore F. de Wit.;;Gedruckt 't Amsterdam : bij I. Covens en C. Mortier;550;460;Schaal [ca. 1:310.000];KAART: Ackersdijck 79 (Dk26-7);;;
1874/351093;0222820001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351093;http://hdl.handle.net/1874/351093;Kaart van den inschaarenden 's Gravenwaardsche en Herwensche oever in April 1763 ... : waar op mede afgetekend de concept inlaag kadens van 1761, en jegenswoordige concept verlanging van het bleeswerk boven Herwen, op deeze kaart getekent A.B., voor den jare 1763. om vervolgens na maate der afschaaring te verlangen na C. en inmiddels afwagten na het succes van de doorsnyding door den Bylandschen Waard;1763;(was getekend) Melchior Bolstra ; deeze uit de originele verkleind in Mey 1763. D.K.;[S.l.] : [s.n.];390;240;Schaal [ca. 1:7.110];KAART: Ackersdijck 80 (Dk26-7);;;
1874/351094;0222830001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351094;http://hdl.handle.net/1874/351094;Ducatus Geldriae nova tabula in tetrarchias Noviomagi, Arnhemii, Ruremondae ac Zutphaniae Comitatum;1765;distincta et edita a Tob. Conrado Lottero geographo.;;Aug[ustae] Vind[elicorum] : a Tob. Conrado Lottero;500;580;Schaal [ca. 1:350.000];KAART: Ackersdijck 81 (Dk26-7);;;
1874/351235;0216650001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351235;http://hdl.handle.net/1874/351235;Tabula nova provinciae Ultrajectinae;1750;quam jussu nob. hujus dominii ordinum emensus est Bernardus du Roy geometra, et in lucem edidit Nicol: Visscher ; L. van Anse schulp.;[Amsterdam] : nunc apud Petrum Schenk Junior;570;470;Schaal [ca. 1:120.000];KAART: Ackersdijck 82 (Dk26-7);;;
1874/351095;0222840001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351095;http://hdl.handle.net/1874/351095;Ultraiectini Dominii tabula;1725;multo aliis auctior et correctior per F. de Wit.;;T'Amsterdam : by J. Covens en C. Mortier;570;470;Schaal [ca. 1:120.000];KAART: Ackersdijck 83 (Dk26-7);;;
1874/351096;0222850001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351096;http://hdl.handle.net/1874/351096;Kaart van de stad Utrecht en een zyde van de revier de Leck : met de batteryen retranchementen die door de burgers van Utrecht op orders van den Hr. Rhyn grave Von Salm buiten de stad en omleggende plaatsen in den jaare 1787 zyn opgeworpen;1789;C.H. Koning sculps.;;[Amsterdam] : D.M. Langeveld excud.;490;370;Schaal [ca. 1:35.000];KAART: Ackersdijck 85 (Dk26-7);;;
1874/351097;0222860001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351097;http://hdl.handle.net/1874/351097;Carte du camp d'Utrecht, commandé par le général en chef Marmont;1805;dessiné par le Lt. Col. Ing. [G. J.] Le Fèvre de Montigny ; gravée et dirigée par C. v. Baarsel.;[S.l.] : [s.n.];700;570;Schaal [ca. 1:8.000];KAART: Ackersdijck 86 (Dk26-7);;;
1874/351074;0217620001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351074;http://hdl.handle.net/1874/351074;Vernieuwde kaart van Noordholland en Westfriesland, benevens het voornaamste gedeelte van Rhynland en daar aan grenzende landen;1778;met alle naauwkeurigheid gevolgd naar de caerte van Joost Jansz Beelsnyder Ao. 1575, door Jan van Jagen, 1778 ; C. Bogerts sculps.;Te Amsterdam : uitgeg. by Yntema en Tieboel;680;460;Schaal [ca. 1:80.000];KAART: Ackersdijck 93 (Dk26-7);;Afmeting per blad. Gemonteerde afmeting niet in Aleph;
1874/351098;0222870001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351098;http://hdl.handle.net/1874/351098;Nieuwe kaart van Noord Holland : verdeeld in de districten van het Noorden van Kennemerland, van den Zuider-Zeegolf, van de Zuider-Zee, van de bedykte Meeren, van de Noord-Zee, van den Westzaan, en van den Oostzaan en Waterland : volgens het Rapport van de Commissie tot de telling en verdeeling van het Volk van Holland, en onder het onmiddelyk oog en opzigt dier Commissie vervaardigd;1792;zeer nauwkeurig geteekend, en in 't licht gegeeven, door Johannes Cóvens en Zoon te Amsterdam ;" C. Cóvens delin. ;  C. van Baarsel, sculp.";Amsterdam : Johannes Covens en Zoon;560;880;Schaal [ca. 1:180.000];KAART: Ackersdijck 94 (Dk26-7);;;
1874/351099;0222880001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351099;http://hdl.handle.net/1874/351099;Plan van indeeling en verkaveling van den Haarlemmer-Meer polder;1855;steendr. van I. & H. v. Langenhuysen.;;[S.l.] : [s.n.];300;340;Schaal 1:60.000.;KAART: Ackersdijck 95 (Dk26-7);;;
1874/351100;0222890001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351100;http://hdl.handle.net/1874/351100;Carte des environs d'Amsterdam : représentant d'un coup d'oeil les avenues fortifiées avec les inondations autour de cette ville cèlebre, telles qu'elles étoient vers la fin de septembre 1787, et en même tems les quartiers des troupes prussiennes et leurs attaques au lendemain le 1er Octobre, sous les ordres de S.A.S. Le Duc Régnant De Brunswick, pour servis de mémoire à l'histoire de cette èpoque remarquable;1789;par C.G. de Schaikowsky ; gravée par G. Tischbein à Buckebourg.;Buckebourg : Tischbein;950;620;Schaal [ca. 1:25.000];KAART: Ackersdijck 97 (Dk26-7);;;
1874/351101;0222900001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351101;http://hdl.handle.net/1874/351101;Projet du Canal de Marken d'après le mémoire de l'inspecteur-général Goudriaan, couronné le 8 juillet 1823.;1823;;;[S.l.] : [s.n.];250;160;Schaal [ca. 1:100.000];KAART: Ackersdijck 98 (Dk26-7);;;
1874/351102;0222910001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351102;http://hdl.handle.net/1874/351102;Rhenolandiae et Amstellandiae exactissima tabula;1635;exc. Guilj. Blaeuw.;;[S.l.] : [s.n.];500;400;Schaal [ca. 1:110.000];KAART: Ackersdijck 99 (Dk26-7);;;
1874/351103;0223070001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351103;http://hdl.handle.net/1874/351103;Rhenolandia, Amstelandia et circumjacentia aliquot territoria, cum aggeribus omnibus, terminisq. suis;1750;accurate et distincte edita per Nicolaum Visscher.;;[Amsterdam] : nunc apud Petrum Schenk Junior;560;460;Schaal [ca. 1:180.000];KAART: Ackersdijck 100 (Dk26-8);;;
1874/351104;0223080001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351104;http://hdl.handle.net/1874/351104;Partie méridionale du Comté de Hollande.;1700;;;[S.l.] : [s.n.];560;430;Schaal [ca. 1:160.000];KAART: Ackersdijck 101 (Dk26-8);;;
1874/351105;0223090001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351105;http://hdl.handle.net/1874/351105;Delflandia, Schielandia, et insulae trans Mosam illis objacentes ut sunt Voorna, Overflackea, Goerea, Yselmonda, etc;1635;exc. Guilj. Blaeuw.;;[Amsterdam] : Guilj. Blaeuw;500;390;Schaal [ca. 1:130.000].;KAART: Ackersdijck 102 (Dk26-8);;;
1874/351106;0223100001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351106;http://hdl.handle.net/1874/351106;Hollandiae pars meridionalior, vulgo Zuyd-Holland;1775;auctore Nic. Visscher.;;[Amsterdam] : nunc apud P. Schenk jun.;560;460;Schaal [ca. 1:170.000];KAART: Ackersdijck 105 (Dk26-8);;;
1874/351166;0223130001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351166;http://hdl.handle.net/1874/351166;Schetskaart, aantoonende de bekorting der vaart van de in Goeree binnen komende en naar Rotterdam gedestineerde schepen door het geprojecteerde kanaal van Voorne;1825;lithografie van D. Abrahams, te 's Hage.;;Rotterdam : Arbon en Krap;360;230;Schaal [ca. 1:132.000];KAART: Ackersdijck 107 (Dk26-8);;;
1874/351909;0223140001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351909;http://hdl.handle.net/1874/351909;Kadastrale kaart van den Hoekschen Waard;1849;door J.A. Margadant.;;Zwijndrecht : Boden;550;730;Schaal 1:25.000.;KAART: Ackersdijck 108 (Dk26-8);;;
1874/351107;0223150001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351107;http://hdl.handle.net/1874/351107;Hoogheemraadschap van Schieland;1830;naar de kaart van J.A. Scholten Hz. door J. M. Brillenburg ; lithografie van A.M. Abrahams te 's Hage.;[S.l.] : [s.n.];480;290;Schaal [ca. 1:60.000];KAART: Ackersdijck 109 (Dk26-8);;;
1874/351076;0218990001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351076;http://hdl.handle.net/1874/351076;Comitatus Zelandiae novissima delineatio;1750;per Nicolaum Visscher ; Lies f.;[Amsterdam] : nunc apud Pet;550;460;Schaal [ca. 1:120.000];KAART: Ackersdijck 110 (Dk26-8);;;
1874/351108;0223160001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351108;http://hdl.handle.net/1874/351108;Comitatus Zelandiae tabula;1750;emendata a Frederico de Wit Amstelodami.;;[Amsterdam] : ex officina I. C;540;460;Schaal [ca. 1:110.000];KAART: Ackersdijck 111 (Dk26-8);;;
1874/351079;0219020001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351079;http://hdl.handle.net/1874/351079;Kaarte van Schouwen en Duiveland;1753;op ordre van ... W.C.H. Friso, prinse van Oranje en Nassau, etc. etc. etc. meetkundig opgenomen A°. 1752. door de ingenieurs D.W. Carel en Anth. Hattinga.;;Uitgegeven te Amsterdam : by Isaak Tirion;620;320;Schaal [ca. 1:50.000];KAART: *VIII*.B.l.15 (Dk39-5);;;
1874/351109;0223170001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351109;http://hdl.handle.net/1874/351109;Kaart van het eiland Walcheren;1753;op ordre van ... W.C.H. Friso prince van Orange en Nassau etc. etc. etc. meetkundig opgenomen in den jaare 1750 door de ingenieurs D.W. Carel en A. Hattinga.;;Uitgegeven te Amsterdam : by Isaak Tirion;400;350;Schaal [ca. 1:50.000];KAART: Ackersdijck 115 (Dk26-8);;;
1874/351110;0223180001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351110;http://hdl.handle.net/1874/351110;Insula Valachria in Comitatu Seelandia sita, annexis districtibus et dominatibus;1770;mappa geographica accurate excusa a Tobia Conrado Lotter ; Georg Friderich Lotter, sculps.;[Augsburg] : [T. C. Lotter];570;490;Schaal [ca. 1:300.000];KAART: Ackersdijck 116 (Dk26-8);;;
1874/351077;0219000001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351077;http://hdl.handle.net/1874/351077;Kaarte der eilanden Noordbeveland, Wolphartsdyk en Oostbeveland;1753;op ordre van ... W.C.H. Friso prinse van Oranje en Nassau etc. etc. etc. meetkundig opgenomen 1751 door ... D.W.C. Hattinga en A. Hattinga.;;Uitgegeven te Amsterdam : by Isaak Tirion;390;310;Schaal [ca. 1:50.000];Kaart: Ackersdijck 117 (Dk26-8);;;
1874/351075;0218980001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351075;http://hdl.handle.net/1874/351075;Kaart van het eiland Zuidbeveland;1753;op ordre van ... W.C.H. Friso prinse van Oranje en Nassau etc. etc. etc. meetkundig opgenomen door W.T. Hattinga ... in den jaare 1747 en 1748.;;te Amsterdam : by Is. Tirion;630;330;Schaal [ca. 1:50.000];KAART: Ackersdijck 118 (Dk26-8);;;
1874/351078;0219010001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351078;http://hdl.handle.net/1874/351078;Nieuwe kaart van het eiland van Tholen, Nieuw Vosmaar en Philipland;1753;opgenomen door W.T. Hattinga Med. Doctor in den jare 1744 ; ter opheldering van den Tegenwoordigen staat der Vereenigde Nederlanden uitg.;te Amsterdam : by Isaak Tirion;390;310;Schaal [ca. 1:50.000];Kaart: Ackersdijck 119 (Dk26-8);;;
1874/351111;0223190001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351111;http://hdl.handle.net/1874/351111;[Grote kaart van Brabant];1712;;;[S.l.] : Friex;520;470;Schaal [ca. 1:160.000];KAART: Ackersdijck 120 (Dk26-8);;;
1874/351112;0223200001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351112;http://hdl.handle.net/1874/351112;Brabantiae pars septentrionalis continens marchionatus S. Rom. Impery, Bergozomanum, comitatus Hoochstratensem, Cantacrucianum, Oelamum, baroniam Bredanam, territoria Ryense, Herentaliae etc. Amstelodami sumptibus F. de Wit.;1750;;;[Amsterdam] : apud I. C;540;450;Schaal [ca. 1:170.000];KAART: Ackersdijck 121 (Dk26-8);;;
1874/351113;0223210001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351113;http://hdl.handle.net/1874/351113;Brabantiae Batavae pars occidentalis, sive Antverpiensis tetrarchiae pars septentrionalis, comprehendens Baroniam Bredanam, Marchionatum Bergensem ad Zomam, aliasque minores ditiones;1780;per Nicolaum Visscher.;;[Amsterdam] : nunc apud Petrum Schenk Junior;590;490;Schaal [ca. 1:125.000];KAART: Ackersdijck 122 (Dk26-8);;;
1874/351114;0223220001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351114;http://hdl.handle.net/1874/351114;Nieuwe verbeterde kaart van het Landt en de Baanderye van Breda.;1744;;;['s-Gravenhage] : [Jacobus van den Kieboom];450;360;Schaal [ca. 1:140.000];KAART: Ackersdijck 123 (Dk26-8);;;
1874/351080;0219240001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351080;http://hdl.handle.net/1874/351080;Brabantiae Batavae pars orientalis, comprehendens tetrarchiam sive majoratum Sylvaeducensem in ejusdem subjacentes ditiones;1750;accuratissime divisum per Nicolaum Visscher Amst. Bat.;;[Amsterdam] : nunc apud Petrum Schenk Junior;590;510;Schaal [ca. 1:150.000];KAART: Ackersdijck 124 (Dk26-8);;;
1874/351115;0223230001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351115;http://hdl.handle.net/1874/351115;Nieuwe kaart van de majorij van 's Hertogenbosch;1799;S. H. delin. ; C. v. Baarsel sculps.;Amsterdam : bij A.B. Saakes;230;190;Schaal [ca. 1:353.000];KAART: Ackersdijck 125 (Dk26-8);;;
1874/351116;0223240001.tif;http://objects.library.uu.nl/reader/index.php?obj=1874-351116;http://hdl.handle.net/1874/351116;Nieuwe kaart van de meierij van 's Hertogenbosch;1803;getekend door Steph. Hanewinckel ; C. v. Baarsel sculps.;Nijmegen : Vieweg;340;290;Schaal [ca. 1:300.000];KAART: Ackersdijck 126 (Dk26-8);;;
